字段1_文本,字段1_链接,字段2,字段3_文本,字段3_链接,字段4,字段5,字段6,字段7_文本,字段7_链接,字段8,字段9,字段10,字段11,字段12,字段13_文本,字段13_链接,字段14_文本,字段14_链接,字段15_文本,字段15_链接,字段16_文本,字段16_链接,字段17_文本,字段17_链接,字段18,字段19,字段20,字段21_文本,字段21_链接,字段22_文本,字段22_链接,字段23,字段24,时间_文本,时间_链接,字段25_文本,字段25_链接,字段26_文本,字段26_链接,字段27,字段28,字段29,字段30,字段31_文本,字段31_链接,字段32,字段33_文本,字段33_链接
[PDF] sagepub.com,https://journals.sagepub.com/doi/pdf/10.4137/BBI.S12462,[PDF],Metagenomics: tools and insights for analyzing next-generation sequencing data derived from biodiversity studies,https://journals.sagepub.com/doi/abs/10.4137/BBI.S12462,,,"A Oulas, C Pavloudi, P Polymenakou… - … and biology insights, 2015 - journals.sagepub.com",A Oulas,https://scholar.google.com/citations?user=0WaGbbgAAAAJ&hl=en&oi=sra,,"Advances in next-generation sequencing (NGS) have allowed significant
breakthroughs in microbial ecology studies. This has led to the rapid
expansion of research in the field and the establishment ...
",,,,Cited by 291,"https://scholar.google.com/scholar?cites=12818292642554548560&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:UJF3gj6547EJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 10 versions,"https://scholar.google.com/scholar?cluster=12818292642554548560&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",C Pavloudi,https://scholar.google.com/citations?user=3zs1rNkAAAAJ&hl=en&oi=sra,Metagenomics: tools and insights for analyzing next-generation sequencing data derived from biodiversity studies,https://journals.sagepub.com/doi/abs/10.4137/BBI.S12462,,,[PDF] sagepub.com,A Oulas,https://scholar.google.com/citations?user=0WaGbbgAAAAJ&hl=en&oi=sra,C Pavloudi,https://scholar.google.com/citations?user=3zs1rNkAAAAJ&hl=en&oi=sra,"Advances in next-generation sequencing (NGS) have allowed significant
breakthroughs in microbial ecology studies. This has led to the rapid
expansion of research in the field and the establishment ...
",,Cited by 291,"https://scholar.google.com/scholar?cites=12818292642554548560&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:UJF3gj6547EJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 10 versions,"https://scholar.google.com/scholar?cluster=12818292642554548560&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,,P Polymenakou,https://scholar.google.com/citations?user=CLFrZO4AAAAJ&hl=en&oi=sra,,,
[PDF] richtmann.org,http://www.richtmann.org/journal/index.php/mjss/article/download/9122/8809,[PDF],"Livelihood vulnerability assessment to climate change at community level using household survey: A case study from Nam Dinh Province, Vietnam",http://www.richtmann.org/journal/index.php/mjss/article/view/9122,,,"DH Manh, HA Huy, TTL Phuong… - Mediterranean Journal of …, 2016 - richtmann.org",,,,"… and natural disasters due to their poor economic conditions, low education levels and job stability
is … 2011) which has negative effect on coast aquaculture like mussel and shrimp farming … of the
Rang Dong town are also changing, which is reflected in the occupational structure … 
",job,aquaculture,occupational,Cited by 9,"https://scholar.google.com/scholar?cites=16970510323106436141&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:LdTbqTldg-sJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 6 versions,"https://scholar.google.com/scholar?cluster=16970510323106436141&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,"Livelihood vulnerability assessment to climate change at community level using household survey: A case study from Nam Dinh Province, Vietnam",http://www.richtmann.org/journal/index.php/mjss/article/view/9122,,,[PDF] richtmann.org,,,,,"… and natural disasters due to their poor economic conditions, low education levels and job stability
is … 2011) which has negative effect on coast aquaculture like mussel and shrimp farming … of the
Rang Dong town are also changing, which is reflected in the occupational structure … 
",job,Cited by 9,"https://scholar.google.com/scholar?cites=16970510323106436141&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:LdTbqTldg-sJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 6 versions,"https://scholar.google.com/scholar?cluster=16970510323106436141&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,aquaculture,occupational,,,,,,
,,,"Mabberley's plant-book: a portable dictionary of plants, their classification and uses.",https://www.cabdirect.org/cabdirect/abstract/20193206815,,,DJ Mabberley - 2017 - cabdirect.org,,,,"This book is internationally accepted as an essential reference text for anyone studying, growing
or writing about plants. With some 26 000 entries, this comprehensive dictionary provides
information on every family and genus of seed-bearing plant (including conifers), plus ferns … 
",,,,Cited by 2386,"https://scholar.google.com/scholar?cites=933357393178261950&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:vvnfnJrz8wwJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 5 versions,"https://scholar.google.com/scholar?cluster=933357393178261950&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,"Mabberley's plant-book: a portable dictionary of plants, their classification and uses.",https://www.cabdirect.org/cabdirect/abstract/20193206815,,,DJ Mabberley - 2017 - cabdirect.org,,,,,"This book is internationally accepted as an essential reference text for anyone studying, growing
or writing about plants. With some 26 000 entries, this comprehensive dictionary provides
information on every family and genus of seed-bearing plant (including conifers), plus ferns … 
",,Cited by 2386,"https://scholar.google.com/scholar?cites=933357393178261950&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:vvnfnJrz8wwJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 5 versions,"https://scholar.google.com/scholar?cluster=933357393178261950&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,[BOOK],,,,,
[HTML] nature.com,https://www.nature.com/articles/s41598-018-26623-x,[HTML],A broad genomic panel of microsatellite loci from Brycon orbignyanus (Characiformes: Bryconidae) an endangered migratory Neotropical fish,https://www.nature.com/articles/s41598-018-26623-x,,,"GM Yazbeck, RS Oliveira, JM Ribeiro, RD Graciano… - Scientific reports, 2018 - nature.com",RS Oliveira,https://scholar.google.com/citations?user=eU0uZi4AAAAJ&hl=en&oi=sra,,"… fisheries resources in the Platine Basin, it is now almost extinct in nature and focus of intense
aquaculture activity … with extinction 5 . Extant populations have been presumably maintained
mostly by means of broodstocking practices by environmental hatchery operations, which … 
",aquaculture,hatchery,,Cited by 5,"https://scholar.google.com/scholar?cites=13900227356784806444&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:LEpTaiKH58AJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 10 versions,"https://scholar.google.com/scholar?cluster=13900227356784806444&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,A broad genomic panel of microsatellite loci from Brycon orbignyanus (Characiformes: Bryconidae) an endangered migratory Neotropical fish,https://www.nature.com/articles/s41598-018-26623-x,,,[HTML] nature.com,RS Oliveira,https://scholar.google.com/citations?user=eU0uZi4AAAAJ&hl=en&oi=sra,,,"… fisheries resources in the Platine Basin, it is now almost extinct in nature and focus of intense
aquaculture activity … with extinction 5 . Extant populations have been presumably maintained
mostly by means of broodstocking practices by environmental hatchery operations, which … 
",aquaculture,Cited by 5,"https://scholar.google.com/scholar?cites=13900227356784806444&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:LEpTaiKH58AJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 10 versions,"https://scholar.google.com/scholar?cluster=13900227356784806444&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,hatchery,,[HTML],,,,,
,,,Short-term projection of global fish demand and supply gaps.,https://www.cabdirect.org/cabdirect/abstract/20183122970,,,"JN Cai, PS Leung - FAO Fisheries and Aquaculture Technical …, 2017 - cabdirect.org",PS Leung,https://scholar.google.com/citations?user=e-QmQh0AAAAJ&hl=en&oi=sra,Aquaculture ,"A short-term projection model is developed to assess and monitor potential future fish demand
and supply gaps at the country (nearly 200 countries or territories), regional (about 40 country
groups), and global levels for nine species groups. Salient results at the global, regional and … 
",,,,Cited by 22,"https://scholar.google.com/scholar?cites=7161995152253794950&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:hjooJaWEZGMJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 2 versions,"https://scholar.google.com/scholar?cluster=7161995152253794950&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,Short-term projection of global fish demand and supply gaps.,https://www.cabdirect.org/cabdirect/abstract/20183122970,,,"JN Cai, PS Leung - FAO Fisheries and Aquaculture Technical …, 2017 - cabdirect.org",PS Leung,https://scholar.google.com/citations?user=e-QmQh0AAAAJ&hl=en&oi=sra,,,"A short-term projection model is developed to assess and monitor potential future fish demand
and supply gaps at the country (nearly 200 countries or territories), regional (about 40 country
groups), and global levels for nine species groups. Salient results at the global, regional and … 
",,Cited by 22,"https://scholar.google.com/scholar?cites=7161995152253794950&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:hjooJaWEZGMJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 2 versions,"https://scholar.google.com/scholar?cluster=7161995152253794950&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,,,,,,
,,,Effect of supplementation of fiber degrading enzymes on performance of broiler chickens fed diets containing de-oiled rice bran.,https://www.cabdirect.org/cabdirect/abstract/20153242403,,,"P Anuradha, R Barun - Asian Journal of Animal and Veterinary …, 2015 - cabdirect.org",,,,"The aim of this trial was to examine the possibilities of effective utilization of de-oiled rice bran
by supplementing xylanase enzyme in broiler ration and thereby the performance of broiler
chickens. One hundred and sixty unsexed day-old broiler chicks (vencobb) belonging to a single … 
",,,,Cited by 10,"https://scholar.google.com/scholar?cites=9426586808110698421&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:tU_S_cH20YIJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 2 versions,"https://scholar.google.com/scholar?cluster=9426586808110698421&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,Effect of supplementation of fiber degrading enzymes on performance of broiler chickens fed diets containing de-oiled rice bran.,https://www.cabdirect.org/cabdirect/abstract/20153242403,,,"P Anuradha, R Barun - Asian Journal of Animal and Veterinary …, 2015 - cabdirect.org",,,,,"The aim of this trial was to examine the possibilities of effective utilization of de-oiled rice bran
by supplementing xylanase enzyme in broiler ration and thereby the performance of broiler
chickens. One hundred and sixty unsexed day-old broiler chicks (vencobb) belonging to a single … 
",,Cited by 10,"https://scholar.google.com/scholar?cites=9426586808110698421&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:tU_S_cH20YIJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 2 versions,"https://scholar.google.com/scholar?cluster=9426586808110698421&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,,,,,,
[PDF] int-res.com,http://www.int-res.com/articles/dao2015/116/d116p093.pdf,[PDF],First isolation of a rhabdovirus from perch Perca fluviatilis in Switzerland,https://www.int-res.com/abstracts/dao/v116/n2/p93-101/,,,"T Wahli, L Bellec, B von Siebenthal, J Cabon… - Diseases of aquatic …, 2015 - int-res.com",L Bellec,https://scholar.google.com/citations?user=yF4lU1kAAAAJ&hl=en&oi=sra,,"… Laenggassstrasse 122, 3012 Bern, Switzerland 2French Agency for Food, Environmental and
Occupational Health & … in high eco- nomic losses might hamper the development of this aquaculture
sector … Fish were kept in a commercial fish farm in a semi- recirculation system in … 
",Occupational,aquaculture,fish,Cited by 6,"https://scholar.google.com/scholar?cites=250075478727850830&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:TvubrFJyeAMJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 6 versions,"https://scholar.google.com/scholar?cluster=250075478727850830&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,First isolation of a rhabdovirus from perch Perca fluviatilis in Switzerland,https://www.int-res.com/abstracts/dao/v116/n2/p93-101/,,,[PDF] int-res.com,L Bellec,https://scholar.google.com/citations?user=yF4lU1kAAAAJ&hl=en&oi=sra,,,"… Laenggassstrasse 122, 3012 Bern, Switzerland 2French Agency for Food, Environmental and
Occupational Health & … in high eco- nomic losses might hamper the development of this aquaculture
sector … Fish were kept in a commercial fish farm in a semi- recirculation system in … 
",Occupational,Cited by 6,"https://scholar.google.com/scholar?cites=250075478727850830&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:TvubrFJyeAMJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 6 versions,"https://scholar.google.com/scholar?cluster=250075478727850830&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,aquaculture,fish,,,,farm,,
,,,Atlas of Florida vascular plants.,https://www.cabdirect.org/cabdirect/abstract/20177200530,,,"RP Wunderlin, BF Hansen, AR Franck… - Atlas of Florida vascular …, 2016 - cabdirect.org",AR Franck,https://scholar.google.com/citations?user=GyU4hDQAAAAJ&hl=en&oi=sra,,"Cookies on CAB Direct. Like most websites we use cookies. This is to ensure that we give you
the best experience possible. Continuing to use www.cabdirect.org means you agree to our use
of cookies. If you would like to, you can learn more about the cookies we use … 
",,,,Cited by 251,"https://scholar.google.com/scholar?cites=15289408743539115657&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:iYZm2D7kLtQJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 4 versions,"https://scholar.google.com/scholar?cluster=15289408743539115657&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,Atlas of Florida vascular plants.,https://www.cabdirect.org/cabdirect/abstract/20177200530,,,"RP Wunderlin, BF Hansen, AR Franck… - Atlas of Florida vascular …, 2016 - cabdirect.org",AR Franck,https://scholar.google.com/citations?user=GyU4hDQAAAAJ&hl=en&oi=sra,,,"Cookies on CAB Direct. Like most websites we use cookies. This is to ensure that we give you
the best experience possible. Continuing to use www.cabdirect.org means you agree to our use
of cookies. If you would like to, you can learn more about the cookies we use … 
",,Cited by 251,"https://scholar.google.com/scholar?cites=15289408743539115657&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:iYZm2D7kLtQJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 4 versions,"https://scholar.google.com/scholar?cluster=15289408743539115657&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,,,,,,
[HTML] springer.com,https://link.springer.com/article/10.1186/s40201-015-0208-9,[HTML],Hematological changes of silver carp (hypophthalmichthys molitrix) in response to Diazinon pesticide,https://link.springer.com/article/10.1186/s40201-015-0208-9,,,"A Hedayati, EHN Niazie - Journal of Environmental Health Science and …, 2015 - Springer",A Hedayati,https://scholar.google.com/citations?user=V3MVt1AAAAAJ&hl=en&oi=sra,,"… Diazinon is widely consumed for plague control in the agricultural farms and in domestic and
aquaculture aspects … 1. Tinoco R, Halperin D. Poverty, production and health inhibition of
erythrocytes choline esterase via occupational exposure to organophosphate insecticides in … 
",aquaculture,occupational,,Cited by 17,"https://scholar.google.com/scholar?cites=7782659540449366224&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:0BBKJJ6PAWwJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 14 versions,"https://scholar.google.com/scholar?cluster=7782659540449366224&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,Hematological changes of silver carp (hypophthalmichthys molitrix) in response to Diazinon pesticide,https://link.springer.com/article/10.1186/s40201-015-0208-9,,,[HTML] springer.com,A Hedayati,https://scholar.google.com/citations?user=V3MVt1AAAAAJ&hl=en&oi=sra,,,"… Diazinon is widely consumed for plague control in the agricultural farms and in domestic and
aquaculture aspects … 1. Tinoco R, Halperin D. Poverty, production and health inhibition of
erythrocytes choline esterase via occupational exposure to organophosphate insecticides in … 
",aquaculture,Cited by 17,"https://scholar.google.com/scholar?cites=7782659540449366224&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:0BBKJJ6PAWwJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 14 versions,"https://scholar.google.com/scholar?cluster=7782659540449366224&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,occupational,,[HTML],,,,,
[HTML] peerj.com,https://peerj.com/articles/3273/,[HTML],Short-term starvation at low temperature prior to harvest does not impact the health and acute stress response of adult Atlantic salmon,https://peerj.com/articles/3273/,,,"R Waagbø, SM Jørgensen, G Timmerhaus, O Breck… - PeerJ, 2017 - peerj.com",SM Jørgensen,https://scholar.google.com/citations?user=SM6n9ygAAAAJ&hl=en&oi=sra,,"… 2Nofima, Ås, Norway. 3Marine Harvest ASA, Bergen, Norway. DOI 10.7717/peerj.3273. Published
2017-04-27 Accepted 2017-04-04 Received 2016-09-28 Academic Editor Barbara Nowak Subject
Areas Aquaculture, Fisheries and Fish Science, Veterinary Medicine, Metabolic … 
",Aquaculture,,,Cited by 32,"https://scholar.google.com/scholar?cites=9886022738981424693&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:NQ5sfk01MokJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 13 versions,"https://scholar.google.com/scholar?cluster=9886022738981424693&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,Short-term starvation at low temperature prior to harvest does not impact the health and acute stress response of adult Atlantic salmon,https://peerj.com/articles/3273/,,,[HTML] peerj.com,SM Jørgensen,https://scholar.google.com/citations?user=SM6n9ygAAAAJ&hl=en&oi=sra,,,"… 2Nofima, Ås, Norway. 3Marine Harvest ASA, Bergen, Norway. DOI 10.7717/peerj.3273. Published
2017-04-27 Accepted 2017-04-04 Received 2016-09-28 Academic Editor Barbara Nowak Subject
Areas Aquaculture, Fisheries and Fish Science, Veterinary Medicine, Metabolic … 
",Aquaculture,Cited by 32,"https://scholar.google.com/scholar?cites=9886022738981424693&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:NQ5sfk01MokJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 13 versions,"https://scholar.google.com/scholar?cluster=9886022738981424693&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,[HTML],,,,,
